HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Under_05,Under_15,Under_25,Under_35,Under_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
san-marino-slovenia-t282hkCQ,12 Oct 2015,55.37,20.34,1.03,4.73,1.17,1.02,1.08,1.26,1.71,2.62,21.00,7.59,3.69,2.13,1.45,,,13.00,5.13,,,6.50,4.90,,,1.13,1.39
ukraine-spain-rBGPdkoM,12 Oct 2015,2.65,3.31,2.78,1.90,1.84,1.09,1.41,2.34,4.29,9.24,7.36,2.84,1.61,1.21,1.05,13.81,5.44,1.39,1.10,7.56,4.06,4.22,7.93,1.11,1.44,5.67,14.77
austria-liechtenstein-dzC2BOZ2,12 Oct 2015,1.05,16.08,47.63,3.53,1.27,1.02,1.07,1.25,1.69,2.49,19.00,8.37,3.81,2.17,1.50,1.46,1.15,,,4.54,6.07,,,4.21,10.06,,
russia-montenegro-vasI3CGd,12 Oct 2015,1.33,5.50,12.00,,,1.06,1.31,1.94,3.45,6.75,10.50,3.45,1.86,1.31,1.11,3.20,1.84,1.03,,4.10,3.55,12.50,,1.77,3.40,27.00,
sweden-moldova-AD6tNLYE,12 Oct 2015,1.17,7.45,21.95,2.87,1.38,1.03,1.19,1.69,2.64,4.74,13.39,4.57,2.21,1.46,1.17,2.35,1.51,1.02,,3.75,3.65,15.86,,2.33,4.60,37.06,
germany-georgia-WdETErO4,11 Oct 2015,1.05,15.32,48.73,2.90,1.39,1.01,1.07,1.23,1.66,2.47,23.00,8.64,3.99,2.23,1.51,1.54,1.18,,,4.36,5.88,,,3.99,8.46,,
gibraltar-scotland-OjB3ilQt,11 Oct 2015,55.60,20.53,1.03,2.65,1.44,,1.05,1.20,1.52,2.20,,10.00,4.25,2.42,1.67,,,9.50,4.65,,,6.25,5.05,,,1.17,1.41
poland-ireland-GK4o25va,11 Oct 2015,2.02,3.35,4.15,1.86,1.88,1.07,1.36,2.21,3.88,7.99,8.28,3.07,1.68,1.24,1.07,8.11,3.61,1.21,1.05,5.75,3.63,5.31,10.84,1.21,1.74,8.48,24.49
armenia-albania-MDTwcSFo,11 Oct 2015,3.76,3.37,2.09,2.20,1.63,1.10,1.54,2.68,5.39,12.00,6.91,2.44,1.48,1.15,1.04,29.68,9.27,1.70,1.18,11.35,5.03,3.49,5.94,1.04,1.21,3.98,9.68
faroe-islands-romania-CONziZWj,11 Oct 2015,13.93,5.51,1.28,2.61,1.45,1.06,1.29,1.96,3.32,6.33,9.93,3.49,1.87,1.31,1.10,,28.92,3.39,1.86,,10.38,3.43,3.72,,1.04,1.82,3.13
finland-northern-ireland-pziopRJ6,11 Oct 2015,2.39,3.09,3.37,2.17,1.65,1.10,1.54,2.68,5.34,11.96,6.57,2.45,1.47,1.15,1.04,12.11,4.80,1.27,1.05,6.80,3.72,4.67,9.82,1.13,1.55,7.85,23.76
greece-hungary-xbcC6KVp,11 Oct 2015,2.59,3.04,3.07,2.16,1.65,1.11,1.55,2.72,5.45,11.61,6.32,2.41,1.46,1.15,1.04,14.48,5.43,1.32,1.07,7.45,3.83,4.39,8.95,1.11,1.48,6.93,19.76
serbia-portugal-AZoQ8PEc,11 Oct 2015,2.55,3.14,3.03,2.05,1.72,1.09,1.48,2.56,4.78,10.52,7.19,2.60,1.52,1.18,1.04,13.30,5.25,1.33,1.08,7.09,3.85,4.40,8.62,1.12,1.48,6.53,18.10
andorra-belgium-ry0GVCnN,10 Oct 2015,61.00,23.13,1.02,4.15,1.19,-,1.06,1.21,1.61,2.41,-,8.83,4.18,2.25,1.57,,,9.50,4.50,,,7.50,5.50,,,1.14,1.37
bosnia-herzegovina-wales-IB3GZ3ss,10 Oct 2015,2.09,3.27,4.03,2.07,1.71,1.09,1.47,2.45,4.60,9.38,7.24,2.66,1.55,1.19,1.05,8.93,3.88,1.21,1.04,5.82,3.55,5.24,11.24,1.19,1.72,8.99,26.79
croatia-bulgaria-61gUxPUT,10 Oct 2015,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,,-,-,-,
